630423773712359424	neutral
678114574189596672	neutral
802196901936459008	neutral
624435608157466625	positive
634300212182315008	positive
802424460926013441	neutral
641267051399524352	neutral
623692890154340352	neutral
802358016481710081	negative
802334285763997696	neutral
676401666925596677	positive
802140352027074048	neutral
640671645133201408	neutral
802386020117270529	neutral
805669830653333504	negative
638953315137683456	neutral
805705565926227968	positive
622765623836323840	positive
637979522483228672	positive
639259967128793088	neutral
640725444354945024	neutral
802380558936539136	neutral
639407716134338561	neutral
639140409067737088	neutral
805691205824626688	positive
632598778038591488	positive
629001869810094080	neutral
640360161798828032	positive
623026196322758656	positive
623469818826616832	neutral
635592771135537152	negative
640821210041835520	positive
626112561264525312	neutral
639806355373719552	neutral
681586673746980864	neutral
802184442768866944	neutral
802375513637584896	negative
802161940877442944	positive
805368331347763202	neutral
630818901698473985	positive
630475249948033024	neutral
802214185493008000	neutral
640977698182045696	neutral
638857894239301632	neutral
802400333150359552	positive
638973236454096896	neutral
626977509947518976	neutral
677419417941200896	negative
637741131816673280	neutral
805693197133512704	neutral
802210253312028032	neutral
667274115145818112	neutral
805592018554454017	neutral
622866146010775552	neutral
681202453568688132	neutral
628343321946116096	neutral
802360485676871680	negative
802291333637414912	negative
624568249204801537	neutral
640988524989272064	neutral
626763921236430848	neutral
674823992210014208	neutral
675510803634651137	neutral
802387617849298944	neutral
664438399915286529	negative
640264592547934208	neutral
639829574575128576	positive
640953556258934784	neutral
637663053438279680	negative
641028198600470528	neutral
805686858646700032	neutral
638919814099128320	negative
638478950767837184	positive
802164856610754048	neutral
632209682677940224	positive
634376124995256321	negative
802289379481763840	negative
641376299903270913	positive
671492397046611968	positive
641033068736835584	neutral
635955427134582784	positive
637585244946874368	neutral
635333617665769472	negative
640702835911471104	neutral
626411417378226177	positive
799313700339515393	neutral
802191341077859968	negative
802180804084263936	neutral
634571613594341376	neutral
802202321006592000	neutral
805596798848897025	neutral
639863568234516480	positive
625238447716986881	neutral
802382709897109504	negative
666951903792730115	neutral
802153243354812032	positive
679939803723378689	neutral
639078447093035008	neutral
805565420132384768	neutral
631462865304711168	neutral
802205196403219968	neutral
637760669698392064	neutral
641446496907431936	neutral
802377218764599297	negative
802204357953395968	neutral
805650910806425600	negative
622920477057679360	neutral
802128081439916032	neutral
802210197087408000	neutral
802215316986232064	negative
625240801925173248	positive
641299008472907776	positive
637578237334327296	neutral
679031820990603264	positive
628152054066872320	neutral
802210234299096960	neutral
802428959568707586	positive
635694055444365312	neutral
802383349348188161	neutral
636551815505575936	positive
633775336958918656	negative
681666999835951104	negative
632330405669150720	neutral
680923483929489408	negative
680354169589493761	neutral
623975414206173184	negative
801107150034660992	neutral
802048332222832000	positive
671744784357265408	neutral
633437669876367360	neutral
635916716703354880	neutral
639645776117784576	positive
639723716679716864	neutral
805542476287266816	neutral
802365631517560832	negative
802363553604861952	neutral
638172045952569344	positive
802164514414296960	neutral
805683427026444288	neutral
802331040433913860	positive
805662747686039553	neutral
802180217166887936	neutral
668798869359034370	neutral
802374058725797888	neutral
635264798259679232	neutral
802382757745856512	neutral
805672063629307904	neutral
802210534183542016	neutral
672216640604475392	positive
634192629404704769	neutral
635620496273448960	neutral
799945055800885248	neutral
635849709589037056	positive
635609519276576768	positive
627243622186881024	negative
802210054422334976	neutral
802191118116985984	neutral
802199928604761984	negative
623522208846086145	negative
632771544222052352	positive
635351342224007168	positive
636122340628283392	neutral
633840331033735168	neutral
641578125252427776	positive
637045936678506497	neutral
632049792336588801	neutral
805588477849038848	positive
630496064383025152	positive
638186583531913216	neutral
669625344094298113	neutral
635840906789318657	negative
802205823648734976	neutral
802210977609550976	neutral
634824850897395712	neutral
631716732277686272	negative
801969369332882944	positive
802382139333496833	neutral
802188859773689856	neutral
802215368525656064	neutral
805693136785678336	negative
669266794163474432	negative
633985114297532417	neutral
671216306444636161	positive
639382751326638080	neutral
626388249259442176	positive
800624106257477632	neutral
624163416912068608	neutral
802424250963357696	negative
805661361808109568	neutral
637896579249147904	neutral
634995012934111232	negative
641345610839277568	negative
666336927931629568	neutral
629348802877595648	neutral
802215329070022016	neutral
638838327794397188	negative
801554807144270976	neutral
640175827175514112	negative
805644936255139840	negative
799277866563338240	neutral
637719799720734721	neutral
641026752953884672	neutral
802301179686506496	positive
664675083617611777	positive
630579440729366528	positive
802199214658912000	neutral
805558841454817280	negative
633796601178406912	neutral
640489709827919872	neutral
678438418574000129	negative
640651072063844352	neutral
628829444342448128	negative
667503282731008000	neutral
629699130902904833	positive
805629729076350976	neutral
799718967271129089	neutral
630817420983189504	neutral
802384215144706050	neutral
625225536969707520	neutral
680514342039752705	neutral
632183510183362560	neutral
680914248072097792	neutral
638052741781262336	neutral
802398036605345792	negative
802419238862340096	neutral
638779568552308740	positive
637277820817928192	neutral
625441745380200449	neutral
632453926718074880	positive
675882655997669376	neutral
805650430197805057	negative
802082778611384064	negative
641154742295486464	neutral
802211569216012032	neutral
676081838067060736	negative
802358828968898560	negative
639140387802755072	positive
634849950774353920	neutral
635679616913379328	positive
676203930615812096	neutral
624127997600116738	positive
639444026660253696	negative
664213681501114368	neutral
681704246631268352	neutral
640434657771827200	neutral
631786441337647105	neutral
802108322191147008	neutral
641188426109227008	neutral
679625916054638593	negative
623784051380518912	neutral
640407752519622656	neutral
800851277626241024	negative
622579161928839172	neutral
621964911405629440	positive
802361052482547712	negative
802323727585198080	neutral
670733786087337985	negative
637257640754679808	neutral
802375733800800256	neutral
801665528884502016	neutral
631385794834493440	neutral
633821527696375809	negative
628603186274766848	positive
802380697830756352	positive
678504301778571264	neutral
631011604050546688	neutral
805666058451480576	neutral
680990757654781952	neutral
641383144742981632	positive
630148310515482625	neutral
679803178880110592	neutral
802263272384708608	neutral
640014615099875328	neutral
801870575887073024	neutral
641480487341568000	positive
627973481532141569	negative
634038521385340929	neutral
677557897887244289	neutral
637767811964637184	neutral
641446743658201088	neutral
641435179374931968	positive
802375482410995712	neutral
633086055361740800	neutral
801813705101025024	neutral
641319790984982528	neutral
802181841474256000	positive
632235934751326208	positive
679911646131793922	negative
635732014532964352	neutral
629629935670444032	neutral
802315834165235712	neutral
640190926682349568	positive
660276330223792128	neutral
625308278327799808	neutral
805670698102484992	neutral
805646453154676736	neutral
802314458014109696	neutral
640568825440813056	positive
624794032192008192	neutral
805578319488057348	neutral
678828073039429633	neutral
640340961944403968	neutral
630172891221377024	neutral
635773625010749440	neutral
637171856156430336	neutral
802398693534142464	positive
638523515017252864	negative
676815756919758849	neutral
799269299701641216	neutral
677318545965903872	neutral
802426128732258304	neutral
639981141320146944	neutral
802368870103162880	neutral
802210682884135936	neutral
801203468765687808	neutral
665903645691527169	positive
640337778832748546	neutral
665532345370484736	neutral
802305768326385664	neutral
802187583849644032	neutral
638030142950871040	neutral
805668533766123520	neutral
636930878489382912	neutral
640389427945205760	neutral
626018805169283072	positive
624263228780982272	neutral
663315869477568512	neutral
679427625530486784	neutral
681536114491011072	neutral
800773641067630592	neutral
805689086031712257	neutral
801655759939443968	neutral
802383135031836673	neutral
632208299446943744	neutral
802251337031249920	neutral
636958275540488192	positive
641364737029115904	neutral
626228814910242816	positive
632766299446362113	positive
632209254234128389	neutral
802372709703241729	neutral
624998759689142272	neutral
636817509157437440	positive
630088399911829504	neutral
802262398128259072	positive
640904672203702272	neutral
638200088410505216	neutral
628747901146017792	neutral
673355896580268032	neutral
805698013846913024	neutral
675872682714537985	positive
801818220567129984	positive
631057794116947972	positive
802153110449831040	neutral
630839105920700416	positive
638899971698241537	neutral
631565948768509952	neutral
640043575116300288	neutral
679226539347607552	positive
802220828284907521	neutral
639222655640555520	neutral
800750821805670400	neutral
802350405418098689	positive
799968117245886465	neutral
640975661612576768	negative
626214364761034752	neutral
802197141913538048	negative
622119071186874368	positive
627419099770056704	neutral
674111048308387840	neutral
671902772078317570	neutral
631961467814735873	neutral
636285895704973312	neutral
681635368672739328	neutral
631755968536309760	positive
671997329315119104	neutral
802336924782338048	neutral
802202915104550016	neutral
636634736258076672	neutral
640416974669910016	positive
663080003559514113	neutral
637808949907972097	positive
801626826212802048	neutral
669872108097429505	negative
802288045416296448	neutral
802365596729937920	positive
805577680229908484	negative
636158330625462273	neutral
805569376980123648	neutral
800665049811533824	neutral
678485739861090304	negative
639568752649093120	positive
633000573248258049	positive
802383459406614528	negative
635124947241824256	neutral
628188760463835136	positive
662766940465864704	neutral
637827138805215232	neutral
801899359470239745	neutral
802251268970389504	neutral
802182430236897024	neutral
805721146666545153	neutral
628747616227061760	positive
634758503006121984	neutral
630472880816529408	positive
799316236395872256	negative
802372036177891328	neutral
802377815819751424	neutral
640110957981659136	positive
638414690222215169	negative
802393308215578624	neutral
805642197735350272	negative
635790394148700161	negative
805668982158028800	neutral
802204064511560960	positive
805641999357513728	neutral
802430254312804356	neutral
802239150405591045	neutral
805618899245035520	neutral
676267670208192512	neutral
805650503610662912	neutral
681437000084393986	neutral
638487032050774016	neutral
639706634038714368	positive
637770784350433280	positive
626426546883010561	positive
676833554559467520	neutral
639616420137971712	neutral
802354197756866560	positive
631591954120372224	neutral
634878131892002816	neutral
665906504428580864	negative
805664404008292352	neutral
802210400137842048	neutral
637053618160447488	neutral
802288047991635969	neutral
639236680751448064	positive
635744584400699392	neutral
673911788241559553	neutral
637983347734540288	neutral
626461613839790080	neutral
637774002400833536	positive
638436416364650496	positive
805564172205432832	neutral
680623739000627200	neutral
802345502650101760	neutral
628589377409540096	negative
802293322467381248	neutral
636118903291117569	negative
805585245756002305	neutral
637917698312175616	negative
678950415656857600	positive
640513544816054273	neutral
639086339393089536	neutral
620365530017472513	positive
802186588457405952	neutral
630169037826322432	neutral
640707279269052417	neutral
678877368224624640	neutral
630107623917002752	neutral
632516930428137472	positive
802201016343075968	neutral
632728669383823360	neutral
641350791232552960	neutral
623953774785118208	neutral
675750898988154880	positive
805705148165214208	neutral
634826449854296064	neutral
636308625338798081	neutral
801495915101962240	neutral
626758709822144512	neutral
665434997302632448	neutral
633792701721284608	neutral
635141372610244609	negative
801401883948711936	neutral
665811226308427776	positive
639492844466634752	neutral
636576788391399424	neutral
801936157814755328	neutral
802209087261842944	neutral
641238725285019648	neutral
634564334623027200	neutral
801482142022855936	positive
805695442776301568	negative
641027501515341824	negative
667322144070725632	neutral
674878440621916160	neutral
632124427375808512	positive
805668430930214912	neutral
641609717748514816	negative
620580732335996928	positive
802380451826593793	neutral
625896567879249920	positive
802340910965071872	neutral
805682293067104256	neutral
630209227026472961	neutral
641643720635379712	neutral
641203840851644421	neutral
805705724689022976	negative
802406540179341312	neutral
662439434349101057	neutral
802228226646867968	neutral
639725620252045312	neutral
640531869365334016	neutral
624018320967086080	positive
800674542075187202	neutral
801819351217270016	neutral
802195612917760000	neutral
802185056039140992	neutral
628621816215371777	positive
622002981874073600	neutral
802383130074062848	neutral
637755537992613888	neutral
636126907998842881	positive
628697792475590656	neutral
805701434398248960	neutral
805668873513168896	neutral
672876111081115649	neutral
640301958776000512	neutral
623668779583729664	neutral
639772474901557248	neutral
802405189261127680	negative
630895811723788288	neutral
640222333622427648	neutral
663115995167350785	negative
632189756575731712	neutral
663915723236859904	positive
625774328966156288	neutral
666740641049788416	positive
635578837267546113	neutral
623876199694118913	positive
802304264185880576	neutral
805694915791515648	neutral
641417827891580928	neutral
802389139203248132	neutral
630493026658467841	neutral
623141783048884225	neutral
639189102374580224	negative
678882295349190656	neutral
641125417282199552	positive
636773106879565824	neutral
635933092671287296	neutral
624713379609866240	neutral
639472920398467074	negative
802372851856764928	neutral
805668858291949568	negative
660755438779170816	positive
636684259298684929	negative
802209903502756992	negative
641230353278046208	negative
678975460919943169	neutral
674057551831527424	neutral
802370725847842976	neutral
676731456459264000	neutral
802326552654544901	neutral
640527775200362496	positive
638425217535188992	positive
681877834982232064	neutral
631661203706675200	neutral
635580225674326016	negative
641006010769932288	neutral
641407251845136384	neutral
676238197718917124	positive
634191684327239680	neutral
638141759151730688	neutral
632022880163897348	positive
680257214368616448	positive
630292935553105921	neutral
679025299410034689	negative
660298047230971904	neutral
635926553881407489	positive
799284319533563904	neutral
679537802057543680	positive
621187937707892736	neutral
802378144095223808	negative
639704962734387200	neutral
677591049531990016	neutral
623328047584948225	neutral
805575099994648576	neutral
634503451217666049	negative
802119508160867968	positive
805661280384086017	neutral
639576848087785472	neutral
638498707353108480	negative
802210774026518016	neutral
635864931221409793	neutral
802149759763049984	neutral
622818444077993984	neutral
626446428735303680	negative
799827861947314177	negative
802361229339688960	neutral
635906710943715329	neutral
673954263882592256	neutral
802265685036597248	neutral
802169505975827968	positive
635218073046290432	neutral
629625106952757249	neutral
802088721801624960	neutral
667132974543085568	neutral
802137224301005952	neutral
639967610701004800	neutral
802306885990744069	neutral
802387610442338304	negative
640320231701893120	neutral
638049344063696898	positive
802191187478081024	neutral
805686682326601729	neutral
665772970397175810	neutral
802415081774383104	neutral
802191629444664960	neutral
676363140393787393	positive
805657091960545281	neutral
805721312945729540	neutral
805705218247643136	neutral
663810968955314176	neutral
639490449753927680	neutral
635652521734750208	neutral
802210392126659968	negative
638484084583464960	neutral
673776027508719617	negative
805664867797598208	positive
801737712533389056	neutral
802199845037624960	neutral
626499904815411200	negative
634321321812340736	neutral
669289213393805312	neutral
623034219946708992	positive
636771272693841920	neutral
802426781470892033	positive
801828525330365952	neutral
620933187963715584	neutral
801929426485160960	neutral
626855208086319106	neutral
802206197940034944	neutral
635626680522928129	neutral
802370073847537664	neutral
805667625929949184	neutral
637077462959132672	neutral
673328107907121152	neutral
801958856276327936	neutral
631246075760914432	neutral
641298190763978752	neutral
802355068712300544	negative
629422581234466816	positive
678260510924607488	neutral
625406860410101760	neutral
638279742702125057	negative
635632864558628865	positive
638194896814403584	neutral
637940298602123265	neutral
681645716889014272	negative
633759410196623360	neutral
805597157353017344	positive
802167241378656000	positive
636315510481682432	neutral
802430300059877376	positive
637873118988627968	neutral
624706274576474112	positive
802186414196718976	neutral
635249862573867008	neutral
638392220257665024	positive
805649876767883264	negative
802364727212937216	negative
641103398230728704	neutral
665660204399333376	neutral
802001693990785025	neutral
805268531730325504	neutral
633368494042689536	neutral
639578046945583105	negative
641514852368936960	neutral
640065396314345472	neutral
802338781512667136	negative
679612671776395265	positive
627172906150170624	neutral
625832748901502976	negative
805603461442207745	neutral
637567028241432576	neutral
802030814246489984	neutral
625085913404710912	positive
802180571103431936	neutral
637400335447756800	negative
629462400077467648	neutral
638492242374717440	neutral
636069571791835136	neutral
675830007759900673	positive
801828235495342080	negative
805664486380240896	neutral
639579382009462784	neutral
631679709760241665	neutral
805391173510635520	neutral
638496139948503040	positive
805668880320495616	neutral
625205340343246848	neutral
626548149771993088	positive
680411567637278720	neutral
802363556645584896	neutral
632762365340176384	positive
638851248792297472	neutral
802055060637129984	neutral
805694832135979008	neutral
802172331808460032	neutral
801980194189876992	positive
802381361990537216	neutral
802371202408910849	neutral
799589552478294016	neutral
802191163054690048	neutral
802201937097723008	neutral
624478461675986944	positive
678450133915176961	neutral
638766872343781377	positive
635882349612261376	negative
805598562323234818	neutral
801314548217159681	neutral
622812557489770497	positive
637788025037176832	neutral
638664019151335425	negative
805699925015166976	negative
802211223676840960	positive
638782374348763140	negative
633998093051150336	positive
640636168669786113	neutral
663966623078871042	positive
638520063541166080	negative
805591142767030272	neutral
802370368442744832	neutral
636876240230686720	neutral
668036869456834564	positive
802424741508370432	negative
640935944074477568	neutral
641406671848402945	positive
625870269098254336	neutral
623793536966782976	neutral
630771461305700352	positive
802196222932978944	neutral
635865719683588096	neutral
637441331829305344	neutral
629674775540072448	neutral
636694716453683200	neutral
623224837884915712	neutral
802188688935549952	neutral
802177552219507968	neutral
624755051786059776	negative
623892771078737920	positive
631648951146430464	neutral
632311256834273280	positive
805661838855864321	neutral
641338442077466624	neutral
629085701334790145	neutral
802380521485451264	neutral
801938487242944000	neutral
802374938292350976	neutral
805635026478133248	neutral
802221328849715200	neutral
805566809927782400	neutral
639067105422389249	neutral
805654731796389888	neutral
637592114902249473	neutral
639332359901442048	neutral
678386339881070592	negative
805662263952678912	neutral
681016091255033856	neutral
630289133861212160	positive
632156553467031553	neutral
637357708837060608	positive
630817606161666048	neutral
802098007395237888	negative
802161214830747008	neutral
634869958669791232	positive
640689567851524096	neutral
802166856039723008	neutral
802359071047294976	neutral
805701900209299456	neutral
635613809651118080	negative
801603111576080000	neutral
802212174164856064	neutral
635555491649875968	negative
641304728262037508	negative
620443259458990080	negative
802365276738166788	negative
640892589013606401	positive
802429899889868800	negative
802126037295528960	neutral
802382307898380288	negative
641461353555861504	neutral
634782985175367680	neutral
801938427470052992	positive
633370921068306433	neutral
802205387038539008	neutral
802431460288278528	neutral
802312745035169792	neutral
626455500817739776	neutral
802358734500425728	neutral
641019763704115200	neutral
805559673038503936	negative
637398347171655680	negative
634958861166882820	neutral
638466002511101953	neutral
628821995359092736	positive
629659239137562624	neutral
628363729235804160	neutral
635811553221156864	neutral
639308821416972288	neutral
627197014518837250	neutral
638163975310454785	neutral
627319322227154944	neutral
802381459277434880	neutral
802359674410397696	neutral
629831488012333056	neutral
640272918212165632	positive
802215319892884992	neutral
805674220072169472	negative
802380811597152256	negative
802314806174904324	neutral
639795277646426113	neutral
805649352597204992	neutral
679219929027993600	neutral
802380194891829249	neutral
638068564000403456	negative
802380932778893312	negative
623885776149946368	positive
635220936547897344	neutral
805672590081593344	neutral
681195739683385344	neutral
805722920001605632	neutral
641294327348658176	neutral
680242155625906176	positive
634057571381280769	neutral
634953612158828544	neutral
800784458810953728	neutral
805580335870332928	positive
802209240395943040	neutral
669214008864546816	neutral
670869213771264000	positive
641634669809811456	neutral
799373766795010049	positive
802238301994291200	neutral
802377144638709760	negative
634494505048215552	neutral
639887682328494080	neutral
801601844623588992	negative
805645312710807552	neutral
805619828958625792	neutral
634729754667655168	positive
638006839888576512	neutral
805563017052049408	neutral
637059878616371201	negative
801400471181262848	neutral
802188012822072960	neutral
802194812367764992	neutral
634495419662381056	neutral
805705287596380161	neutral
677318014346371073	negative
805648209003548672	neutral
805615239894994944	neutral
805617635790618624	positive
641048931091267584	neutral
640604502169546752	neutral
664048053675024384	neutral
627656650032156672	neutral
641386388513026048	neutral
805398170494701569	neutral
641572763476426754	neutral
802196394891063040	neutral
679684964112297984	negative
801608486736034944	neutral
802199763328208000	neutral
637695997984923648	neutral
802357582501466112	negative
681510446046797824	neutral
625950680209952768	negative
636401692301488128	neutral
802345715787829248	negative
640803466810642432	positive
622925601440178176	positive
802190476858327040	positive
802364369128411136	neutral
672601020476891136	neutral
629112764183769088	negative
662804708944384001	neutral
801847860614594561	positive
681491094131970048	neutral
637079086079324160	positive
631738175921090560	negative
802193682237718016	neutral
623919251812913152	neutral
623582725438636033	neutral
638533115405840384	negative
630127549100617728	neutral
639100299328757760	negative
631566942915178496	negative
802211534311214976	neutral
663581194022293504	neutral
805583151405953024	neutral
641076323520258048	negative
632068325397413888	neutral
802423330536116224	neutral
665354610803154945	neutral
665637266493042688	neutral
805680149601652736	neutral
805674725666000896	neutral
802149538093927936	neutral
802340441408479232	neutral
676969841207717888	neutral
640610352577642496	neutral
633172548214128640	negative
633687087498178560	positive
625143211992969216	neutral
805704509259468800	neutral
638498848613236736	negative
674484420733181952	neutral
635971281456922626	neutral
632696662490615808	neutral
640660097308487680	neutral
802344251434496000	neutral
626093312940740608	neutral
802380482990084097	neutral
802326156972322816	neutral
640815193958842369	neutral
637237666581360640	neutral
801917685214941056	neutral
801397499437124992	neutral
638488693209235456	neutral
799338006733869060	neutral
800036168096038912	negative
638642017984212992	neutral
671741927641907205	neutral
620577402293481472	neutral
634925886165401600	positive
638185810043383808	positive
802385264559714304	neutral
676496084571545600	neutral
635868251436810241	neutral
635508984171089924	neutral
678261487652089856	neutral
623647305745473536	neutral
631822526415376386	neutral
630185649413443584	neutral
673600106873151489	neutral
620099074679701509	positive
799304627330105344	neutral
630134008718958592	neutral
802175742368854016	negative
677023060214595584	positive
641368818208636928	positive
802185839652573056	negative
799293203954470912	neutral
802330039777890304	neutral
673258945927127040	neutral
805701898292465664	neutral
626036225628078080	neutral
802253826883514368	neutral
620456013582368768	neutral
639630131506622465	positive
638839380203978752	neutral
799573734109499392	positive
637685745021505536	negative
638762323201630208	positive
675795790007304193	neutral
636543511010000897	neutral
626960892526104577	neutral
805597686154063873	negative
623784703380860928	neutral
630152794498949121	positive
678315644971012096	negative
639148381349109760	neutral
662115625519722497	positive
802190398902784000	positive
635799923473129472	neutral
621161099241480192	neutral
640410811211472896	positive
633245420353941504	positive
637194723162222593	neutral
638207609619775488	positive
679069465565200384	neutral
805618880886480896	neutral
626535124117516288	neutral
640269767018856448	positive
635971390403809280	neutral
624019836566306816	positive
802363191808266240	neutral
802430287925784576	neutral
802393357255225344	neutral
802271635537559552	neutral
641037316266532864	positive
623743278492463104	positive
802202893226909056	neutral
632301149773824004	neutral
802428995757342720	neutral
805705132440743936	negative
641101569639886848	neutral
802135906845096960	neutral
802206455558455040	neutral
634445573462953984	neutral
805655527460077568	neutral
802177432933564032	neutral
805383960020795392	positive
637098840903036932	positive
625514843194310656	neutral
629764802349371392	neutral
667961280804888577	neutral
670754706705240064	neutral
802113249399275008	positive
640005897129848832	positive
626599586761711616	neutral
624037599213187072	positive
802003781537976064	neutral
627942572749664257	neutral
802373679271309313	negative
638374558781739008	positive
801851750768578560	positive
640368066237464576	neutral
640359741034659840	positive
801916573170749056	neutral
639212337346531329	neutral
802175176423144960	positive
802190826180902016	neutral
640720562042630144	neutral
805670452215644160	neutral
640383189362569216	negative
679429136230805509	neutral
675940555197689857	positive
802207556626222976	neutral
802355737129340929	neutral
663325773198139393	neutral
805689653961424897	neutral
802193556500844032	neutral
805660328184909824	positive
802336409789009921	negative
620561982303793152	neutral
805230154855448576	neutral
637430521191079936	neutral
632507796458704896	neutral
802207341949186048	neutral
802209083382119936	positive
805695942150279168	neutral
638335521521975296	neutral
805655097577504768	neutral
802335626389573633	neutral
676703239463526400	positive
802200752966040960	neutral
802340837573230593	negative
802173640116699008	neutral
632163049345011712	neutral
802202869416022016	neutral
625631387849261056	neutral
805679384795312128	neutral
802209757511696000	neutral
626347471472496640	neutral
802187451896761984	neutral
665359004269420544	negative
636121374042361856	neutral
636538871006818304	positive
637348179558555648	neutral
802205777771400960	neutral
680928532143423488	negative
801920862517661056	neutral
629479635407929344	neutral
674026020404633600	positive
802362843244859392	neutral
632231623728107520	positive
671402931959275524	neutral
798877584209641472	negative
802366834011820032	neutral
631201750486286337	negative
666798836225089537	neutral
625354905679712257	neutral
805692933294948352	neutral
681112544640012288	neutral
802119393224244992	neutral
802261726423056384	neutral
675244310070169600	neutral
670886976229384196	neutral
638529342885134336	negative
662398419839918081	positive
802205189256134016	neutral
805656340395761664	neutral
628960287715012608	neutral
627342797788549120	neutral
640302717605421056	neutral
801141561249644544	negative
676181541827940353	neutral
801909898141462016	negative
802366928635498500	neutral
635611132301037568	neutral
665947067454496770	neutral
641341722962714624	neutral
638183872224628737	neutral
802377691353743360	neutral
801326391941799936	neutral
622284713617534976	neutral
634768854623907840	neutral
632675793743777797	positive
638228160832606208	negative
802189201735372032	neutral
635971073620713472	positive
799727139121610752	positive
638446364679106560	neutral
641441710447403008	positive
638008072678567937	neutral
641004348860858368	neutral
641393181972635648	neutral
623852038066171904	negative
641319764430864385	neutral
802197742533639936	neutral
638780584240783361	positive
641103595421761536	neutral
676813591966851072	positive
802151805635427968	negative
623973818902581248	neutral
802205325709426048	negative
677113956654280704	neutral
802168857456622976	neutral
624180466644615168	neutral
802383820985081856	neutral
626345579740819456	neutral
638897337033736192	negative
622082082995634177	positive
671710915499200512	neutral
680872109871132672	neutral
633454873200230400	neutral
800868778255024129	negative
636381198965538816	negative
634798079569436672	neutral
673019137665318912	positive
805689226259996672	neutral
801446574371074048	neutral
805631336430141440	neutral
672620974584389632	neutral
629314324184461312	negative
634207149380374529	positive
802416626129780740	neutral
802364858821988352	negative
665352318611808258	positive
630836672884707328	neutral
632130189942657024	positive
681695508671393792	neutral
802069674108349952	neutral
639865421362036736	positive
636035879883141120	positive
638366245436325889	neutral
802120034369805952	neutral
802201478463164032	positive
802195800185064960	neutral
631230402892435460	neutral
635266768798220289	neutral
802331874404270080	neutral
802351561645035520	neutral
801912965331058689	neutral
635666750604988416	positive
802354130098524160	neutral
802348229991997440	neutral
637041592159862784	positive
632770318793207808	positive
802180297903046016	neutral
802180042851815040	neutral
802428012453052416	neutral
802175941728488960	neutral
802362564885647360	neutral
626431936349671425	neutral
636326817587154944	neutral
799403612426407937	neutral
641463607448895490	positive
678108111316475904	positive
802321210906329089	negative
802210907409547008	negative
802368068764610560	negative
633396902793486337	neutral
676341520904138752	positive
805689519542505472	positive
637182093089308672	neutral
802380958792110080	neutral
638276419471060993	negative
805609022900432897	negative
802282172782514177	negative
635236852828631040	neutral
638069187454201857	neutral
638657038290030593	neutral
805604125010497536	neutral
632291081938407424	positive
675504188294582273	negative
627875787388112896	neutral
802385642885971968	neutral
674094125399035904	negative
635602719022153728	positive
805619242875965440	neutral
677230196727128064	negative
634528973792407552	positive
641658366809538561	neutral
801053718867155968	positive
640347251697516544	neutral
802430727761473536	positive
802169445208780032	negative
637657961976827904	negative
681696455736733696	neutral
673117748977889280	negative
622818731975032832	neutral
635856882708672512	negative
637094840484929540	neutral
802309433992704001	neutral
805457358105309184	neutral
679578522155913216	neutral
802201538332459008	negative
802291306059862017	neutral
